CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;4.8723;2.31222;52.7258;49.623;6.62993;8.5;1.14551;6.6
01:00;3.79199;2.22959;55.7228;49.0162;6.02381;5;0.710446;4.9
02:00;28.3262;1.87375;42.8807;45.9894;7.7593;7.7;1.65609;30.9
03:00;29.0346;1.86486;39.63;44.6085;7.92335;3.9;2.49123;32.8
04:00;22.0016;2.02833;43.2051;45.3631;9.82881;5;1.97407;25
05:00;13.6944;2.29091;46.6359;45.4246;9.28156;3.9;1.52169;16
06:00;17.2101;2.56333;39.5346;44.778;6.51104;3.9;2.42957;20.8
07:00;17.2159;2.17118;38.4293;44.0258;16.389;8.3;3.14798;21.9
08:00;14.296;1.98474;42.0004;41.587;3;3.35;2.74756;18.4
09:00;13.8044;2.56937;43.874;42.0238;6.07543;6.295;3.75624;19.6
10:00;13.3267;2.41146;46.7478;42.5071;9.41479;7;2.99176;17.9
11:00;16.5682;2.42785;41.3317;42.7198;19.8822;12.3;4.81793;23.9
12:00;14.8358;2.43353;39.1638;42.2147;10.666;5.6;5.79682;23.6
13:00;12.3436;2.28332;47.271;42.2941;7.15044;4.2;5.38947;20.5
14:00;10.8456;2.58966;51.7377;43.8195;6.67667;3.9;5.34929;18.9
15:00;7.11317;1.93215;63.025;46.8939;5.95388;3.9;3.48918;12.4
16:00;10.3297;2.74149;60.9183;49.2587;7.79872;4.3;4.11545;16.5
17:00;9.58147;2.43978;60.5772;51.3466;19.6633;6.9;3.58305;15.1
18:00;12.113;2.27827;56.1812;52.5257;13.5571;8.2;3.27719;17.1
19:00;9.86364;2.26861;52.6576;53.9415;20.2215;12.9;3.5013;15.2
20:00;23.5756;3.79636;35.142;53.4388;7.29791;3.9;5.11097;31.4
21:00;15.7679;3.62518;42.4737;52.8391;5.30926;4.3;3.31806;20.8
22:00;8.14725;2.38369;48.1697;52.3931;14.3584;3.9;2.85806;12.5
23:00;7.05684;2.13691;49.057;50.6471;6.2046;;2.10189;10.3
