CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;33;17;36;38;30;4;40
01:00;60;47;5;89;63;73;172
02:00;58;47;2;91;60;42;121
03:00;55;49;7;131;88;68;159
04:00;52;55;10;181;127;140;266
05:00;54;52;1;114;77;98;203
06:00;54;48;1;67;40;64;151
07:00;59;49;1;54;31;109;225
08:00;58;45;5;46;28;58;147
09:00;52;40;15;39;24;42;116
10:00;27;32;39;30;22;8;40
11:00;21;25;50;30;21;6;29
12:00;26;22;53;32;20;6;34
13:00;29;18;59;31;21;6;38
14:00;45;16;52;36;22;13;65
15:00;73;18;33;45;28;31;120
16:00;34;15;67;36;25;4;41
17:00;40;15;57;44;30;7;51
18:00;47;12;49;50;40;8;58
19:00;48;13;46;57;44;8;61
20:00;31;9;61;49;31;5;39
21:00;37;11;49;43;34;7;47
22:00;35;13;45;48;36;6;44
23:00;36;17;39;60;33;6;45
