CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;71;1;7;38;25;45;139
01:00;59;2;6;37;22;59;148
02:00;39;1;7;45;25;38;96
03:00;38;1;7;31;21;23;72
04:00;36;1;5;31;20;55;119
05:00;29;1;5;35;18;76;144
06:00;33;1;6;37;21;159;276
07:00;42;1;6;43;21;172;304
08:00;54;1;10;37;20;91;193
09:00;56;1;25;35;18;42;118
10:00;40;2;;36;13;18;68
11:00;27;2;;26;11;9;40
12:00;23;1;143;37;15;8;34
13:00;20;1;;29;13;5;27
14:00;19;1;135;28;15;4;25
15:00;18;2;132;24;12;3;22
16:00;18;2;141;25;16;2;21
17:00;18;1;;38;14;1;19
18:00;30;;90;35;14;4;35
19:00;52;4;62;28;15;7;63
20:00;46;4;72;21;12;5;53
21:00;57;3;82;25;9;4;63
22:00;75;2;;36;18;29;119
23:00;81;1;6;42;22;46;151
