CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;26;13;3;43;31;10;41
01:00;15;3;19;41;36;1;16
02:00;12;3;20;43;;1;13
03:00;9;3;23;34;29;0;10
04:00;9;3;26;25;17;0;8
05:00;8;3;29;21;16;0;8
06:00;12;3;24;16;15;1;13
07:00;18;4;19;19;14;2;21
08:00;23;5;18;17;14;3;27
09:00;28;3;19;16;13;8;40
10:00;21;3;26;17;13;6;29
11:00;21;3;26;20;12;4;27
12:00;32;4;17;25;15;18;57
13:00;41;6;12;25;20;33;91
14:00;31;6;17;29;24;17;57
15:00;35;6;12;33;26;24;71
16:00;41;6;6;39;36;35;94
17:00;39;5;6;42;40;36;94
18:00;40;7;4;55;48;24;76
19:00;37;8;4;54;44;27;77
20:00;31;8;5;46;37;20;60
21:00;29;11;3;45;37;18;56
22:00;28;;3;44;38;15;50
23:00;27;11;3;40;35;14;48
