CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;43;5;1;77;60;140;255
01:00;34;4;1;65;47;86;165
02:00;42;6;1;48;30;145;262
03:00;33;4;1;37;21;65;131
04:00;28;3;1;32;21;23;62
05:00;;;2;32;21;;
06:00;30;5;;44;29;112;200
07:00;43;8;1;62;42;281;469
08:00;66;9;2;87;42;380;643
09:00;81;10;2;94;42;432;738
10:00;61;6;3;81;35;163;308
11:00;61;4;6;48;26;93;201
12:00;38;3;33;29;20;16;61
13:00;24;3;50;30;12;12;42
14:00;21;3;60;27;16;9;35
15:00;19;3;74;23;9;7;30
16:00;34;4;67;26;14;13;53
17:00;48;3;51;28;18;15;70
18:00;84;4;16;39;17;44;151
19:00;101;5;2;62;29;139;311
20:00;96;6;2;81;46;223;434
21:00;81;6;2;95;56;209;399
22:00;65;5;2;93;56;139;275
23:00;57;6;1;85;59;193;350
