CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;73;3;5;65;31;41;135
01:00;64;2;5;64;28;58;153
02:00;44;2;5;40;27;28;86
03:00;42;3;6;43;25;10;57
04:00;42;3;5;39;19;30;88
05:00;40;3;5;33;17;46;110
06:00;47;3;5;43;26;82;171
07:00;49;3;5;43;22;115;225
08:00;56;3;12;37;15;52;136
09:00;58;3;17;49;20;28;101
10:00;49;3;32;36;6;16;73
11:00;21;4;64;23;11;4;27
12:00;20;3;69;12;11;3;24
13:00;18;3;73;13;9;2;22
14:00;18;3;72;13;12;2;22
15:00;18;2;72;12;9;3;21
16:00;23;1;70;20;9;3;28
17:00;26;2;71;21;12;4;31
18:00;28;2;74;24;12;4;33
19:00;41;3;65;21;11;4;47
20:00;75;3;40;33;16;8;87
21:00;118;1;6;56;26;46;188
22:00;101;2;5;78;37;109;268
23:00;86;;5;77;38;95;232
