CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;41;3;5;17;15;16;65
01:00;26;3;16;10;10;7;35
02:00;11;3;23;11;8;2;14
03:00;9;3;28;10;5;2;12
04:00;9;3;27;9;5;1;11
05:00;8;2;31;8;6;2;10
06:00;13;3;25;8;5;4;19
07:00;16;2;23;8;4;5;23
08:00;21;2;18;6;4;8;33
09:00;22;3;17;6;4;9;35
10:00;18;3;16;8;3;7;28
11:00;19;3;15;7;3;10;33
12:00;18;3;15;5;5;9;30
13:00;18;3;15;5;5;9;31
14:00;20;;16;7;4;9;33
15:00;19;1;22;7;5;7;30
16:00;20;1;31;8;3;8;31
17:00;21;1;35;10;3;8;33
18:00;23;1;39;10;7;7;34
19:00;26;1;34;9;9;7;36
20:00;26;1;30;12;11;6;34
21:00;27;3;29;15;14;5;35
22:00;35;3;18;14;10;8;47
23:00;32;3;13;13;13;10;46
