CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;45;3;9;66;32;224;386
01:00;38;3;8;64;31;193;333
02:00;38;1;11;32;26;10;52
03:00;33;2;18;32;25;7;42
04:00;29;2;19;31;25;6;38
05:00;31;1;14;27;;9;44
06:00;38;1;9;23;;29;81
07:00;45;2;6;31;;46;114
08:00;42;2;8;33;;44;108
09:00;34;3;17;33;;24;71
10:00;39;6;19;38;;32;87
11:00;42;6;22;48;;23;77
12:00;42;5;27;36;;21;73
13:00;48;3;30;13;;18;75
14:00;37;3;38;17;;15;60
15:00;29;3;53;12;;9;43
16:00;34;3;44;12;;13;53
17:00;42;3;43;12;;12;59
18:00;50;;34;13;;12;68
19:00;39;3;39;13;;8;49
20:00;50;2;20;17;;8;62
21:00;52;1;10;25;;16;76
22:00;52;3;8;53;;115;227
23:00;54;3;10;78;;219;388
