CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;11;3;45;17;10;0;11
01:00;10;3;41;21;11;0;10
02:00;20;3;34;19;7;1;21
03:00;14;2;41;15;4;0;14
04:00;12;3;40;8;4;0;12
05:00;23;2;27;7;3;1;25
06:00;36;3;15;9;7;8;48
07:00;23;3;47;10;7;4;29
08:00;19;3;56;11;5;4;25
09:00;35;2;35;12;5;6;44
10:00;34;2;30;13;4;8;46
11:00;28;2;31;12;3;8;40
12:00;21;3;38;21;12;6;29
13:00;19;3;42;28;13;6;28
14:00;17;3;48;23;11;7;27
15:00;20;3;46;19;11;5;27
16:00;17;3;56;14;5;6;25
17:00;22;3;48;13;5;6;32
18:00;32;3;35;14;5;9;45
19:00;41;3;23;21;11;12;59
20:00;54;3;8;30;12;21;86
21:00;39;3;16;40;15;12;58
22:00;33;2;14;41;18;9;47
23:00;17;3;34;22;14;3;22
