CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;44;4;27;34;20;2;48
01:00;29;4;41;34;23;1;31
02:00;12;4;67;30;15;1;13
03:00;11;4;61;24;21;1;14
04:00;25;4;35;34;16;1;27
05:00;26;3;31;35;18;3;32
06:00;51;4;4;34;21;29;95
07:00;42;4;11;43;23;24;79
08:00;46;4;10;33;21;17;72
09:00;33;3;32;25;15;7;44
10:00;20;3;59;11;10;5;27
11:00;17;2;75;15;6;4;23
12:00;16;2;78;14;5;3;22
13:00;14;1;79;17;4;3;20
14:00;12;2;72;15;3;4;18
15:00;15;5;68;12;5;5;21
16:00;14;6;75;11;5;4;20
17:00;17;5;78;10;3;4;23
18:00;15;4;80;8;3;4;21
19:00;19;2;75;9;4;4;24
20:00;28;2;65;11;8;5;35
21:00;34;2;55;18;10;4;39
22:00;71;4;11;46;25;15;95
23:00;63;4;12;37;28;11;80
