CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;25;6;33;34;28;2;27
01:00;18;5;37;33;28;1;19
02:00;5;6;73;11;9;0;5
03:00;5;6;71;13;8;0;5
04:00;5;7;68;14;6;0;5
05:00;4;4;69;13;5;0;4
06:00;11;4;58;12;5;3;15
07:00;22;4;48;17;6;7;32
08:00;23;3;50;20;8;8;35
09:00;25;5;46;23;9;11;41
10:00;16;5;56;23;11;6;26
11:00;16;4;58;22;13;5;24
12:00;13;4;60;17;10;6;21
13:00;18;5;55;14;11;6;26
14:00;17;6;51;10;7;7;28
15:00;18;5;46;10;8;8;30
16:00;21;5;40;10;7;9;35
17:00;29;7;31;19;13;13;49
18:00;28;7;30;27;18;14;49
19:00;42;18;17;28;23;20;72
20:00;46;6;12;33;26;21;77
21:00;35;9;34;31;21;9;48
22:00;35;9;31;28;23;8;47
23:00;35;9;23;36;31;8;47
