CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;65;3;7;65;42;74;178
01:00;47;3;7;60;36;60;138
02:00;46;3;7;65;36;89;183
03:00;45;1;7;53;33;30;89
04:00;40;;5;54;31;51;116
05:00;34;1;5;43;25;37;89
06:00;35;2;7;41;22;32;83
07:00;35;3;15;39;18;31;81
08:00;46;3;27;43;20;24;83
09:00;41;4;57;43;20;13;59
10:00;38;26;84;54;20;8;51
11:00;16;7;107;36;14;2;18
12:00;10;6;104;25;11;2;12
13:00;13;10;111;34;9;2;15
14:00;15;17;121;41;14;1;16
15:00;13;17;122;36;16;1;15
16:00;13;14;111;28;14;1;15
17:00;9;10;106;31;8;1;10
18:00;9;8;99;26;8;0;9
19:00;8;7;98;23;9;1;9
20:00;13;6;88;27;29;1;15
21:00;23;6;79;32;23;1;25
22:00;56;4;39;45;22;24;92
23:00;80;3;8;62;37;58;168
