CZAS;Pył zawieszony PM10
00:00;79.5851
01:00;37.793
02:00;39.8061
03:00;42.0315
04:00;37.3673
05:00;36.3444
06:00;36.6614
07:00;51.8921
08:00;55.7925
09:00;52.9356
10:00;57.8262
11:00;50.3855
12:00;53.1385
13:00;47.691
14:00;58.0594
15:00;
16:00;
17:00;71.6122
18:00;76.2011
19:00;61.6085
20:00;63.7067
21:00;100.613
22:00;77.2754
23:00;74.8454
