CZAS;Pył zawieszony PM10
00:00;86.1877
01:00;142.215
02:00;134.833
03:00;118.595
04:00;111.532
05:00;109.022
06:00;103.767
07:00;129.784
08:00;132.654
09:00;133.684
10:00;103.992
11:00;48.5004
12:00;26.6639
13:00;15.4847
14:00;19.2014
15:00;14.4101
16:00;25.6465
17:00;34.7867
18:00;46.0245
19:00;58.054
20:00;65.3562
21:00;66.9659
22:00;68.1799
23:00;79.9134
