CZAS;Pył zawieszony PM10
00:00;31.0442
01:00;87.7649
02:00;85.869
03:00;91.9025
04:00;79.1482
05:00;56.9215
06:00;51.7619
07:00;47.8997
08:00;48.437
09:00;47.2406
10:00;22.0718
11:00;26.0731
12:00;22.6151
13:00;13.6787
14:00;16.4775
15:00;17.541
16:00;21.2417
17:00;31.1959
18:00;42.4087
19:00;34.1011
20:00;47.8342
21:00;59.0976
22:00;64.4762
23:00;48.9076
