CZAS;Pył zawieszony PM10
00:00;13.0572
01:00;
02:00;
03:00;
04:00;
05:00;
06:00;
07:00;
08:00;
09:00;
10:00;
11:00;
12:00;
13:00;
14:00;
15:00;7.88522
16:00;11.5644
17:00;21.1192
18:00;30.1047
19:00;29.8795
20:00;18.3997
21:00;24.9351
22:00;22.9081
23:00;22.7757
