CZAS;Pył zawieszony PM10
23:00;109.391
00:00;107.901
01:00;107.942
02:00;101.136
03:00;90.0132
04:00;96.1949
05:00;103.843
06:00;108.951
07:00;126.282
08:00;124.343
09:00;129.373
10:00;126.139
11:00;119.068
12:00;127.028
13:00;130.469
14:00;149.895
15:00;149.308
16:00;150.428
17:00;176.643
18:00;181.586
19:00;168.256
20:00;163.234
21:00;167.054
22:00;161.691
23:00;160.557
00:00;155.575
