CZAS;Pył zawieszony PM10
23:00;165.229
00:00;158.911
01:00;142.185
02:00;114.88
03:00;95.4134
04:00;75.715
05:00;70.5564
06:00;66.5049
07:00;46.1975
08:00;48.9566
09:00;84.0425
10:00;91.6119
11:00;57.7012
12:00;62.1553
13:00;60.6209
14:00;39.3327
15:00;25.8611
16:00;37.0894
17:00;36.2324
18:00;39.9888
19:00;44.1843
20:00;50.5414
21:00;50.6241
22:00;47.4591
23:00;42.2897
00:00;50.481
