CZAS;Pył zawieszony PM10
00:00;38.3313
01:00;58.2517
02:00;56.8069
03:00;54.6219
04:00;58.4164
05:00;56.045
06:00;44.7117
07:00;41.5141
08:00;45.683
09:00;44.3974
10:00;35.2215
11:00;44.2823
12:00;44.6706
13:00;43.0838
14:00;52.3139
15:00;47.933
16:00;50.1868
17:00;44.5008
18:00;69.2014
19:00;55.4542
20:00;56.1299
21:00;47.4977
22:00;45.3833
23:00;45.9168
