CZAS;Pył zawieszony PM10
23:00;18.6932
00:00;18.9538
01:00;17.0607
02:00;9.52698
03:00;16.6434
04:00;11.6839
05:00;11.1448
06:00;9.91704
07:00;13.7029
08:00;17.3824
09:00;22.599
10:00;20.9159
11:00;23.7648
12:00;23.3282
13:00;22.3953
14:00;25.2513
15:00;23.8409
16:00;36.9429
17:00;44.0753
18:00;51.5826
19:00;63.7232
20:00;127.533
21:00;96.0435
22:00;144.448
23:00;165.229
00:00;158.911
