CZAS;Pył zawieszony PM10
00:00;29.0327
01:00;39.729
02:00;46.219
03:00;35.7049
04:00;30.82
05:00;27.264
06:00;23.5371
07:00;36.291
08:00;35.7749
09:00;43.4457
10:00;35.9523
11:00;18.5002
12:00;20.7601
13:00;19.2595
14:00;20.0939
15:00;24.3489
16:00;22.1331
17:00;23.9263
18:00;30.4716
19:00;53.5657
20:00;26.0057
21:00;20.5606
22:00;24.34
23:00;21.1694
