CZAS;Pył zawieszony PM10
00:00;42.8607
01:00;19.2571
02:00;19.5006
03:00;11.1906
04:00;12.295
05:00;7.20324
06:00;9.29753
07:00;7.80219
08:00;17.7464
09:00;9.44236
10:00;7.45755
11:00;5.34716
12:00;6.62402
13:00;17.3828
14:00;27.6851
15:00;25.2919
16:00;22.3328
17:00;24.4743
18:00;30.5457
19:00;32.646
20:00;34.9564
21:00;34.3827
22:00;39.2217
23:00;42.1097
