CZAS;Pył zawieszony PM10
00:00;48.8157
01:00;342.924
02:00;329.66
03:00;322.539
04:00;294.548
05:00;285.527
06:00;272.708
07:00;291.304
08:00;240.568
09:00;252.42
10:00;255.505
11:00;187.489
12:00;150.372
13:00;110.253
14:00;103.014
15:00;243.563
16:00;184.791
17:00;217.686
18:00;145.081
19:00;124.12
20:00;75.7743
21:00;72.9308
22:00;55.567
23:00;46.3241
