CZAS;Pył zawieszony PM10
00:00;78.67
01:00;42.7526
02:00;52.2886
03:00;70.3067
04:00;70.341
05:00;45.0259
06:00;55.8859
07:00;32.4738
08:00;34.1241
09:00;36.1925
10:00;51.7674
11:00;40.6566
12:00;37.0703
13:00;34.4649
14:00;28.3225
15:00;17.5725
16:00;26.9859
17:00;36.9734
18:00;62.7266
19:00;94.9945
20:00;88.9749
21:00;85.4794
22:00;84.8551
23:00;75.8181
