CZAS;Pył zawieszony PM10
00:00;90.57
01:00;53.4854
02:00;57.2586
03:00;78.5808
04:00;78.969
05:00;75.0611
06:00;60.0234
07:00;74.249
08:00;77.2116
09:00;99.5259
10:00;115.255
11:00;122.08
12:00;130.975
13:00;128.707
14:00;76.296
15:00;59.4376
16:00;79.3528
17:00;85.2134
18:00;94.7828
19:00;65.5434
20:00;63.5456
21:00;74.0995
22:00;80.8808
23:00;89.9042
