CZAS;Pył zawieszony PM10
00:00;98.16
01:00;229.585
02:00;227.807
03:00;202.547
04:00;198.92
05:00;172.055
06:00;177.167
07:00;167.555
08:00;176.846
09:00;177.897
10:00;221.439
11:00;198.743
12:00;167.278
13:00;191.573
14:00;181.375
15:00;208.441
16:00;192.096
17:00;174.002
18:00;211.387
19:00;268.573
20:00;266.116
21:00;247.606
22:00;235.867
23:00;134.482
