CZAS;Pył zawieszony PM10
23:00;32.7609
00:00;30.66
01:00;27.1999
02:00;22.7187
03:00;17.2178
04:00;21.5444
05:00;17.0685
06:00;22.1061
07:00;18.0533
08:00;20.7568
09:00;24.9341
10:00;21.9462
11:00;27.7891
12:00;15.2492
13:00;11.4816
14:00;17.2105
15:00;20.4229
16:00;26.5763
17:00;30.8341
18:00;32.4166
19:00;44.9505
20:00;49.6828
21:00;62.9062
22:00;66.9069
23:00;62.1906
00:00;44.23
