CZAS;Pył zawieszony PM10
00:00;43.28
01:00;
02:00;
03:00;
04:00;
05:00;
06:00;
07:00;3
08:00;4.38228
09:00;6.30257
10:00;6.66807
11:00;9.3512
12:00;7.04091
13:00;6.0946
14:00;18.1061
15:00;30.9028
16:00;20.3027
17:00;22.5134
18:00;28.1252
19:00;36.4061
20:00;30.7507
21:00;32.5686
22:00;33.3216
23:00;41.2792
