CZAS;Pył zawieszony PM10
00:00;38.78
01:00;24.8117
02:00;20.6555
03:00;29.3439
04:00;18.5366
05:00;16.541
06:00;20.0594
07:00;22.539
08:00;29.0935
09:00;23.6275
10:00;20.646
11:00;26.7251
12:00;24.916
13:00;3.92085
14:00;15.8591
15:00;17.9029
16:00;15.3122
17:00;10.7098
18:00;12.7919
19:00;17.103
20:00;29.7407
21:00;43.2333
22:00;47.2764
23:00;33.1808
