CZAS;Pył zawieszony PM10
00:00;53.16
01:00;93.5116
02:00;85.4835
03:00;79.9565
04:00;81.2561
05:00;77.0819
06:00;61.1954
07:00;56.3736
08:00;43.8856
09:00;43.7004
10:00;40.6487
11:00;49.2753
12:00;57.8053
13:00;46.4931
14:00;43.8175
15:00;57.1812
16:00;56.0634
17:00;67.6465
18:00;73.7327
19:00;97.4318
20:00;85.1652
21:00;67.8199
22:00;69.8739
23:00;64.4854
