CZAS;Pył zawieszony PM10
00:00;108.458
01:00;47.5424
02:00;48.6924
03:00;54.2793
04:00;35.0857
05:00;25.1095
06:00;24.6443
07:00;32.1127
08:00;32.5429
09:00;29.3222
10:00;29.0943
11:00;26.4662
12:00;28.6477
13:00;17.8671
14:00;26.5338
15:00;17.2695
16:00;26.9178
17:00;25.8803
18:00;31.1498
19:00;24.9152
20:00;35.9892
21:00;60.1093
22:00;90.0812
23:00;84.8019
