CZAS;Pył zawieszony PM10
23:00;53.0377
00:00;47.66
01:00;54.4207
02:00;32.8785
03:00;45.226
04:00;26.0508
05:00;18.6421
06:00;15.762
07:00;19.2199
08:00;25.2392
09:00;19.1108
10:00;26.3069
11:00;19.5976
12:00;22.8617
13:00;24.4126
14:00;23.3523
15:00;32.6428
16:00;29.5274
17:00;27.9037
18:00;33.0016
19:00;34.355
20:00;32.7487
21:00;41.2847
22:00;34.8359
23:00;32.9309
00:00;36.4
