CZAS;Pył zawieszony PM10
23:00;32.9309
00:00;36.4
01:00;40.6679
02:00;36.9729
03:00;35.8029
04:00;35.5725
05:00;30.7557
06:00;29.1184
07:00;33.7656
08:00;40.2459
09:00;41.1701
10:00;40.3396
11:00;41.882
12:00;41.3662
13:00;35.1911
14:00;33.0539
15:00;39.8019
16:00;46.9393
17:00;44.0833
18:00;48.8254
19:00;70.1943
20:00;77.9134
21:00;71.4276
22:00;69.962
23:00;61.5955
00:00;61.97
