CZAS;Pył zawieszony PM10
23:00;33.1808
00:00;38.78
01:00;40.4061
02:00;27.1643
03:00;19.9011
04:00;20.4647
05:00;25.8524
06:00;19.6043
07:00;18.638
08:00;15.517
09:00;16.8581
10:00;22.0749
11:00;28.9812
12:00;26.2465
13:00;21.4618
14:00;18.1584
15:00;11.5364
16:00;20.0313
23:00;36.5
00:00;29.59
