CZAS;Pył zawieszony PM10
00:00;21.38
01:00;25.5629
02:00;31.8782
03:00;31.1987
04:00;36.1123
05:00;31.919
06:00;32.0578
07:00;36.6181
08:00;36.1855
09:00;38.7901
10:00;44.1777
11:00;48.4903
12:00;39.6944
13:00;34.9108
14:00;27.3752
15:00;19.8256
16:00;24.8021
17:00;14.0747
18:00;20.4618
19:00;26.1967
20:00;37.413
21:00;36.6202
22:00;33.6043
23:00;30.1
