CZAS;Pył zawieszony PM10
23:00;29.524
00:00;26.025
01:00;25.8113
02:00;17.8516
03:00;13.1371
04:00;17.533
05:00;8.85372
06:00;3.54
07:00;6.07757
08:00;6.3998
09:00;14.8784
10:00;10.3195
11:00;13.8094
12:00;17.2556
13:00;14.025
14:00;19.7088
15:00;13.0778
16:00;22.6595
17:00;15.159
18:00;17.474
19:00;21.9931
20:00;26.1368
21:00;27.0029
22:00;38.2188
23:00;36.5014
00:00;28.733
