CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;53;79;152;284
01:00;44;69;99;195
02:00;43;26;28;86
03:00;49;23;35;101
04:00;48;30;35;100
05:00;47;29;60;137
06:00;52;34;112;222
07:00;71;39;143;287
08:00;89;50;185;371
09:00;101;66;196;400
10:00;85;69;150;314
11:00;92;56;177;363
12:00;91;61;200;395
13:00;95;66;167;351
14:00;81;84;148;306
15:00;;94;;
16:00;102;78;155;338
17:00;106;61;183;385
18:00;106;69;182;384
19:00;107;73;212;431
20:00;89;76;140;301
21:00;97;72;209;416
22:00;103;70;249;482
23:00;71;73;177;343
