CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;40;39;30;86
01:00;29;26;22;63
02:00;48;57;81;172
03:00;43;63;81;167
04:00;34;66;68;138
05:00;35;60;59;124
06:00;30;49;70;138
07:00;30;61;70;137
08:00;49;56;104;208
09:00;63;67;101;217
10:00;69;57;87;201
11:00;63;58;63;159
12:00;76;46;84;204
13:00;82;47;87;215
14:00;79;55;89;217
15:00;74;46;80;196
16:00;76;45;71;185
17:00;87;53;92;228
18:00;95;52;107;258
19:00;75;54;81;198
20:00;59;48;62;154
21:00;;46;;
22:00;56;43;72;165
23:00;47;34;51;125
