CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;;32.7191;40.5478;27.8799;19.9104;651.263;812.961;63.2564
01:00;;23.8825;36.6549;24.161;8.22951;499.902;739.148;36.5112
02:00;;19.5544;33.9771;23.1175;6.75458;454.504;658.711;29.9047
03:00;;26.5853;39.8737;28.1079;4.42616;548.764;619.425;33.3734
04:00;;24.2298;35.8333;24.8331;6.33788;560.892;594.883;33.9306
05:00;;30.037;32.5494;22.9843;19.4542;456.876;564.02;59.8642
06:00;;52.3591;42.7475;27.3645;60.3964;613.769;557.37;144.96
07:00;;73.612;52.6782;32.0027;136.254;978.715;595.586;282.504
08:00;;61.704;60.0778;33.3722;114.46;900.756;626.772;237.121
09:00;;63.8465;68.1421;35.2281;107.967;750.678;658.119;229.422
10:00;;62.8326;64.6284;35.015;119.775;709.169;689.952;246.444
11:00;;63.9506;69.188;35.2579;108.064;748.788;714.955;229.854
12:00;0.2;;61.1695;32.7034;;;736.964;
13:00;0.2;59.7612;63.439;33.5881;81.3785;696.342;771.174;184.39
14:00;0.2;65.8142;63.4092;32.7185;81.2691;712.05;785.214;190.579
15:00;0.2;69.7163;60.335;33.6435;93.1575;732.392;750.025;212.595
16:00;0.2;87.7422;58.06;32.6159;114.705;904.777;750.599;263.646
17:00;0.2;87.2079;54.9844;29.6551;125.195;877.856;768.768;279.259
18:00;0.2;103.537;62.0238;33.8447;177.898;1088.88;823.012;376.11
19:00;0.2;129.605;79.8729;39.905;300.811;1604.03;945.19;591.361
20:00;0.2;110.733;112.309;57.9551;249.446;1575.71;1024;493.238
21:00;;95.198;141.62;94.7492;186.456;1797.34;1161.63;381.076
22:00;;;;;;;;
23:00;;38.8232;39.5792;28.0581;35.2333;672.99;866.569;92.8377
