CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;57;33;37;630;113
01:00;50;24;24;500;86
02:00;23;18;11;300;41
03:00;20;16;9;280;34
04:00;20;15;9;280;33
05:00;25;18;14;310;46
06:00;47;31;42;470;110
07:00;65;42;95;790;210
08:00;64;41;86;750;195
09:00;;39;;;
10:00;59;34;61;610;153
11:00;58;32;58;660;146
12:00;54;30;45;570;123
13:00;58;35;50;560;135
14:00;58;37;50;560;135
15:00;72;42;63;730;169
16:00;67;41;56;880;151
17:00;75;49;68;920;179
18:00;89;39;86;1100;220
19:00;82;37;72;900;191
20:00;89;28;86;1230;219
21:00;81;48;84;910;208
22:00;73;43;85;890;203
23:00;63;35;50;890;138
