CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;36;75;60;102;850;191
01:00;26;60;54;43;590;92
02:00;19;45;41;18;440;47
03:00;18;44;40;16;390;43
04:00;15;44;41;15;370;37
05:00;18;40;38;19;400;47
06:00;37;45;39;62;530;131
07:00;54;48;40;126;820;246
08:00;54;51;42;152;980;285
09:00;70;61;46;212;1040;395
10:00;65;64;48;229;1120;416
11:00;;54;43;;1000;
12:00;61;56;44;188;1060;350
13:00;61;63;51;168;950;319
14:00;66;67;55;200;;372
15:00;66;64;56;217;1240;398
16:00;74;62;56;222;1430;413
17:00;61;64;59;199;1480;364
18:00;64;68;64;247;1580;442
19:00;63;69;64;239;1460;428
20:00;47;75;66;177;1150;318
21:00;40;99;73;133;900;243
22:00;47;103;76;143;1100;265
23:00;38;89;68;116;900;216
