CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;51;77;47;1350;123
01:00;25;40;14;630;45
02:00;21;23;8;500;33
03:00;16;29;6;540;25
04:00;14;19;5;470;22
05:00;14;34;6;470;22
06:00;23;26;14;510;44
07:00;31;14;23;550;66
08:00;31;29;33;780;81
09:00;31;45;42;800;95
10:00;25;45;31;710;72
11:00;42;47;53;980;122
12:00;37;26;44;850;103
13:00;;36;;;
14:00;34;20;35;810;88
15:00;46;51;56;1080;131
16:00;42;46;51;910;119
17:00;52;34;53;1020;133
18:00;71;42;99;1750;221
19:00;81;83;160;2500;324
20:00;68;101;112;1910;238
21:00;69;82;136;2050;276
22:00;65;108;130;1920;263
23:00;59;115;81;1500;182
