CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;3.70258;39.9551;63.9374;45.5404;81.6376;1173.66;970.854;165.196
01:00;1.15275;25.0013;36.0978;28.7651;14.9429;348.054;592.883;47.8
02:00;1.09851;21.33;38.6966;30.3723;11.8929;318.319;527.977;39.5
03:00;1.14426;20.8448;43.6888;33.5891;10.3588;320.794;470.011;36.7
04:00;1.34791;20.0737;46.4812;36.2584;7.59839;377.16;433.123;31.7
05:00;1.68918;24.3817;43.6234;33.2645;10.9279;429.248;412.994;41
06:00;1.6071;33.9547;42.1406;29.3131;35.1633;425.532;402.938;87.8
07:00;1.57074;31.6586;38.983;26.8137;48.4269;403.193;388.53;105.826
08:00;1.69112;44.6484;48.6273;31.397;75.1217;523.48;393.223;159.868
09:00;2.00051;49.2778;53.0787;33.1867;86.6984;566.1;420.478;182.197
10:00;2.11142;44.3673;44.8793;27.2459;73.7355;556.61;450.265;157.388
11:00;1.99213;51.3943;43.6082;26.621;81.5167;512.5;474.228;176.544
12:00;1.83435;44.6983;41.4738;24.8834;86.6842;506;490.333;177.931
13:00;1.65753;41.5355;37.9563;22.8754;67.5656;468.33;495.218;145.108
14:00;1.5822;43.1578;39.3027;23.7545;75.2492;475.92;501.517;158.694
15:00;1.54994;40.5885;40.8345;23.8617;61.943;475.56;510.562;135.611
16:00;1.99219;42.7965;51.9575;29.5209;86.2287;636.29;524.664;175.007
17:00;2.58386;42.2975;55.2498;34.6199;74.9797;721.45;544.083;157.384
18:00;3.10095;53.826;64.2676;40.1957;132.08;977.7;596.719;256.42
19:00;3.2718;52.8907;66.2381;41.9176;165.789;1049.66;663.864;307.228
20:00;3.32069;48.3452;65.2505;41.0319;162.803;959.17;720.51;298.233
21:00;3.22553;46.5619;57.8317;38.7953;115.434;895.04;773.849;223.624
22:00;3.25646;46.5242;57.2139;38.8257;132.033;998.5;839.171;249.06
23:00;3.28932;42.1567;59.1646;39.7154;128.912;991.65;903.682;240.076
