CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;71;52;31;52;830;150
01:00;53;52;32;40;710;114
02:00;65;67;42;36;670;120
03:00;57;49;29;27;550;98
04:00;53;37;22;23;400;88
05:00;47;38;22;23;380;83
06:00;57;45;25;49;440;132
07:00;73;49;27;102;720;229
08:00;81;54;26;124;840;270
09:00;79;55;27;99;900;230
10:00;79;51;23;88;900;213
11:00;73;38;15;58;720;161
12:00;80;29;12;70;680;186
13:00;74;24;10;61;570;167
14:00;80;20;9;71;660;188
15:00;83;23;9;72;650;192
16:00;79;20;8;53;590;159
17:00;71;18;7;53;600;152
18:00;71;17;8;53;580;152
19:00;79;35;11;65;590;178
20:00;56;33;12;34;460;108
21:00;65;34;16;37;510;121
22:00;68;36;18;48;600;141
23:00;73;47;29;64;810;171
