CZAS;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek węgla
00:00;9;7;1030
01:00;9;7;950
02:00;26;20;850
03:00;24;18;740
04:00;23;17;670
05:00;25;18;610
06:00;34;23;590
07:00;37;26;690
08:00;35;24;860
09:00;25;18;970
10:00;25;13;1030
11:00;21;10;1090
12:00;22;9;1120
13:00;15;7;980
14:00;17;7;920
15:00;25;8;850
16:00;37;11;830
17:00;27;12;860
18:00;24;9;960
19:00;21;10;1200
20:00;15;11;1190
21:00;21;14;1190
22:00;17;12;1180
23:00;13;8;1120
