CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;39;61;13;640;60
01:00;50;38;12;680;69
02:00;50;92;64;1140;147
03:00;45;76;49;930;119
04:00;40;67;63;940;136
05:00;48;75;110;1250;216
06:00;;69;;;
07:00;80;102;172;1610;342
08:00;83;101;144;1490;304
09:00;81;125;94;1230;224
10:00;83;119;68;1090;188
11:00;91;117;75;1180;205
12:00;57;83;33;680;107
13:00;54;89;35;690;108
14:00;53;54;26;700;93
15:00;59;44;34;810;110
16:00;58;40;33;820;108
17:00;65;41;42;1030;130
18:00;74;51;43;1030;140
19:00;68;58;37;970;125
20:00;66;51;36;1050;121
21:00;69;57;45;970;138
22:00;65;49;47;1010;136
23:00;57;55;21;940;89
