CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;87;120;79;207
01:00;79;96;50;155
02:00;64;78;43;130
03:00;64;49;37;121
04:00;47;83;34;99
05:00;52;99;43;118
06:00;55;63;77;170
07:00;54;63;107;218
08:00;47;77;83;173
09:00;62;76;91;200
10:00;69;76;89;204
11:00;65;67;75;179
12:00;56;62;45;125
13:00;68;58;60;159
14:00;80;36;54;162
15:00;79;38;56;165
16:00;90;37;65;188
17:00;101;26;75;216
18:00;105;47;77;222
19:00;109;33;90;246
20:00;134;40;97;282
21:00;128;48;110;296
22:00;111;75;119;292
23:00;99;106;136;307
