CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;63.7587;36.7421;22.4548;43.5633;625.219;623.652;130.4
01:00;50.0621;46.2978;25.9933;31.8418;564.41;640.748;98.7
02:00;19.9324;25.9623;23.4358;10.1447;342.386;736.14;35.3
03:00;21.9581;28.2999;25.595;16.1147;381.33;697.047;46.6
04:00;17.3451;28.5614;24.7469;11.3751;343.03;611.042;34.7
05:00;27.8156;33.1661;26.446;33.7178;382.116;508.947;79.3
06:00;37.896;25.2218;19.5587;50.2389;482.72;456.891;114.6
07:00;55.8596;19.7209;16.0318;96.6134;882.95;487.605;203.5
08:00;65.2269;24.2701;17.7725;118.395;845.5;522.352;246.1
09:00;64.0042;24.5927;17.5551;101.663;652.364;539.05;219.4
10:00;51.6191;24.0402;18.3839;61.2485;673.612;580.453;145.1
11:00;51.1005;18.851;14.1008;61.2634;613.223;609.439;144.8
12:00;62.1188;18.8061;12.8903;55.275;502.995;629.435;146.6
13:00;54.25;16.1914;10.4836;46.5782;512.292;645.707;125.5
14:00;52.0814;12.7558;7.15015;39.1045;373.864;632.1;111.9
15:00;57.196;11.8323;6.04433;38.8056;445.958;577.476;116.5
16:00;64.4936;10.6602;5.83275;39.5541;473.122;530.929;125
17:00;65.4995;10.2368;5.7148;37.4987;427.635;502.838;122.8
18:00;70.9324;12.7001;7.18463;36.9635;464.333;476.678;127.4
19:00;72.5999;14.1094;8.28993;33.9156;509.515;463.714;124.4
20:00;88.3716;18.8272;9.37845;44.3388;503.441;463.77;156.1
21:00;90.0651;23.8766;12.1695;49.0587;692.695;486.32;165.1
22:00;104.472;37.793;18.3586;117.215;1019.38;567.01;283.6
23:00;76.5593;31.88;18.8865;64.774;746.994;604.639;175.6
