CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;43;54;41;63;740;138
01:00;31;48;40;27;570;71
02:00;25;50;41;17;470;51
03:00;23;46;39;18;440;51
04:00;23;45;38;19;440;53
05:00;25;45;39;23;420;60
06:00;38;52;42;76;560;154
07:00;55;64;48;191;1090;348
08:00;68;73;53;234;1450;426
09:00;68;80;57;232;1350;422
10:00;58;76;55;190;1080;349
11:00;51;72;50;154;1020;286
12:00;53;70;41;121;920;238
13:00;54;64;35;94;840;198
14:00;58;63;32;100;840;211
15:00;57;64;37;84;860;185
16:00;60;61;37;91;840;200
17:00;62;64;39;93;850;204
18:00;66;60;40;102;950;221
19:00;66;62;44;112;1010;238
20:00;61;63;48;122;1140;247
21:00;57;65;47;112;1100;229
22:00;51;57;44;94;1010;194
23:00;46;50;40;71;790;155
