CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;63;41;32;59;780;153
01:00;59;39;31;37;970;115
02:00;52;52;43;47;660;123
03:00;44;50;41;42;600;108
04:00;37;49;40;51;580;115
05:00;39;55;46;66;610;140
06:00;41;51;41;126;760;235
07:00;43;58;42;181;950;320
08:00;67;57;42;195;1320;365
09:00;81;62;38;160;1080;324
10:00;101;57;29;167;1120;357
11:00;106;43;23;125;870;298
12:00;105;33;19;86;670;234
13:00;95;35;19;68;580;199
14:00;110;36;18;82;680;235
15:00;110;37;20;79;700;231
16:00;121;36;19;93;890;262
17:00;124;33;19;103;980;280
18:00;102;36;19;83;870;229
19:00;132;43;22;120;1140;315
20:00;119;43;24;86;950;251
21:00;98;43;25;73;980;210
22:00;108;43;29;87;1040;241
23:00;92;43;29;76;920;207
