CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;118;267;151;171;2080;379
01:00;104;190;142;146;1960;328
02:00;;216;176;;1880;
03:00;63;210;169;83;1710;190
04:00;59;191;162;79;1540;180
05:00;63;178;151;116;1410;241
06:00;67;176;149;151;1660;298
07:00;85;164;137;222;1780;424
08:00;84;161;127;197;1720;385
09:00;98;178;127;227;1750;446
10:00;96;156;110;151;1430;328
11:00;122;80;48;130;920;321
12:00;97;63;37;73;710;208
13:00;104;61;36;74;650;217
14:00;97;55;32;62;690;193
15:00;84;62;31;50;620;160
16:00;94;54;29;64;740;193
17:00;121;60;34;84;880;249
18:00;118;63;36;75;1030;233
19:00;153;93;48;154;1540;389
20:00;173;134;79;253;2040;561
21:00;149;129;85;175;1640;416
22:00;137;155;112;151;1820;367
23:00;117;169;135;124;1690;307
