CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;1.92872;39.5635;94.5959;62.0438;33.8647;638.27;909.499;91.4
01:00;2.36403;27.0961;94.9105;61.1017;10.5825;537.71;830.594;43.3
02:00;4.39322;39.107;124.118;77.3164;35.2988;878.68;1243.54;93
03:00;4.49789;28.8762;112.898;75.2234;42.15;890.28;1158.64;93.2
04:00;5.19828;34.5876;111.476;75.2563;66.0307;904.75;1058.07;135.5
05:00;3.65172;34.9936;104.125;71.1354;76.2717;859.89;981.807;151.6
06:00;4.98077;40.4265;110.338;66.8434;138.566;993.39;939.663;252.2
07:00;6.63835;56.3405;115.021;66.7693;266.338;1582.03;998.785;463.2
08:00;4.71545;51.329;94.4313;60.2419;223.647;1452.37;1059.97;393
09:00;7.55178;64.542;120.583;67.8941;365.897;1750.03;1163.93;623.6
10:00;5.78442;86.8401;147.187;79.6677;307.216;1387.47;1227.53;556.2
11:00;5.56634;89.835;170.22;89.6462;226.753;1171.9;1262.73;436.4
12:00;5.26895;94.0415;142.843;75.0204;153.936;1037.76;1279.36;329.2
13:00;4.24044;92.2427;151.412;72.45;112.788;972.2;1293.39;264.6
14:00;2.20742;102.634;118.686;60.1744;112.816;832.3;1273.26;275
15:00;2.35859;112.302;100.723;51.8779;125.416;832.36;1179.55;303.9
16:00;3.40633;109.69;104.067;53.8124;122.308;998.11;1122.77;296.6
17:00;3.77101;123.474;107.136;56.5302;157.64;1168.95;1050.13;364.3
18:00;2.73073;119.237;99.4402;54.063;136.955;1085.6;1012.4;328.5
19:00;3.33049;123.943;100.607;56.8163;153.685;1161.58;1011.11;358.8
20:00;3.5869;116.479;113.522;63.572;166.593;1223.75;1034.36;371.1
21:00;1.91357;73.8375;107.275;62.8414;63.092;774.07;1009.59;170.2
22:00;1.76553;46.8292;96.0155;58.8354;32.2945;595.23;979.956;96.1
23:00;2.61285;45.3354;94.5353;61.4074;41.3533;628.54;954.479;108.6
