CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;46;54;16;71
01:00;49;48;13;69
02:00;36;126;15;59
03:00;38;79;11;56
04:00;39;107;12;57
05:00;37;84;27;78
06:00;46;85;82;171
07:00;63;131;203;373
08:00;63;141;169;321
09:00;67;169;161;313
10:00;86;267;142;303
11:00;79;176;81;203
12:00;80;143;61;174
13:00;82;89;57;169
14:00;91;112;68;193
15:00;100;82;71;208
16:00;84;76;51;162
17:00;95;70;60;186
18:00;96;87;60;187
19:00;87;87;57;175
20:00;82;80;44;150
21:00;107;81;93;249
22:00;74;96;38;132
23:00;70;80;33;121
