CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;15;16;8;340;29
01:00;19;42;5;490;27
02:00;18;44;6;490;27
03:00;15;30;4;460;20
04:00;16;19;5;430;25
05:00;20;31;12;490;38
06:00;23;15;18;430;51
07:00;34;8;40;820;96
08:00;28;18;30;650;74
09:00;31;19;30;690;76
10:00;35;24;39;770;94
11:00;31;25;33;820;82
12:00;35;25;37;960;92
13:00;;15;;;
14:00;40;28;52;1220;122
15:00;41;26;50;1150;118
16:00;40;19;48;1050;115
17:00;38;30;45;1080;108
18:00;38;25;39;820;99
19:00;27;29;21;470;60
20:00;30;12;26;630;71
21:00;28;10;21;560;60
22:00;35;14;32;630;85
23:00;16;32;12;350;36
