CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;52;93;70;159
01:00;28;51;17;54
02:00;23;50;12;41
03:00;31;53;12;51
04:00;35;53;10;49
05:00;29;61;14;49
06:00;45;66;57;133
07:00;48;61;71;156
08:00;53;72;101;207
09:00;63;79;185;346
10:00;53;87;107;216
11:00;51;90;106;213
12:00;52;79;100;204
13:00;58;82;99;209
14:00;;77;;
15:00;58;73;252;442
16:00;74;75;149;301
17:00;70;78;171;331
18:00;71;85;159;313
19:00;68;101;143;284
20:00;68;111;157;307
21:00;57;125;109;223
22:00;59;114;98;209
23:00;57;122;88;191
