CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;3.95835;43.1004;83.2932;69.0259;52.9992;777.78;832.051;124.1
01:00;8.35725;48.2002;131.763;95.8167;40.3959;1196.26;1409.29;109.9
02:00;10.3812;50.6196;172.84;138.404;74.7687;1807.55;1442.31;164.9
03:00;11.7748;50.6493;189.515;150.753;87.1809;2044.35;1484.05;183.8
04:00;12.0373;48.0556;188.374;149.702;93.126;2109.2;1576.25;190.4
05:00;12.1783;50.9894;187.287;144.251;111.04;2004.98;1647.55;220.6
06:00;12.5044;49.3857;199.003;148.81;143.024;2208.74;1729.42;267.9
07:00;12.6552;58.1329;191.145;142.029;187.577;2380.38;1853.5;344.8
08:00;12.7234;66.6069;190.483;137.438;219.14;2436;2023.43;401.4
09:00;13.0429;68.9541;200.165;139.339;238.905;2516.22;2188.43;434
10:00;13.399;79.4049;210.037;147.218;255.413;2585.28;2285.64;469.7
11:00;12.0157;84.8224;212.831;129.13;231.563;2058.84;2287.46;438.7
12:00;10.0854;86.5622;222.373;117.859;166.808;1485.64;2209.51;341.5
13:00;9.33036;82.2186;215.241;126.694;136.494;1457.68;2141.1;290.8
14:00;8.52385;89.2069;234.852;121.306;159.54;1517.24;2054.66;332.9
15:00;5.67209;76.9515;138.636;69.7584;135.532;1029.45;1885.79;284
16:00;3.7783;54.4472;64.7104;45.3433;81.5209;732.272;1672.83;178.9
17:00;3.39245;54.2543;51.6233;42.2302;94.6123;819.9;1460.79;198.9
18:00;3.39315;53.8573;60.866;50.1553;85.9858;788.45;1236.18;185.3
19:00;3.63607;56.9272;65.1535;54.3163;91.6943;866.42;1087.13;197
20:00;3.65265;51.9534;67.4929;56.6289;78.5839;819.18;1003.82;172.1
21:00;3.82609;49.3049;76.9041;64.3439;77.1903;910.18;935.386;167.3
22:00;3.76557;47.1884;76.5128;64.4324;59.5896;802.93;846.098;138.3
23:00;3.92011;43.4007;75.0324;63.0542;53.5645;871.57;826.363;125.3
