CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;55;74;95;199
01:00;49;65;85;178
02:00;36;43;67;137
03:00;31;45;56;116
04:00;26;36;48;98
05:00;25;33;48;98
06:00;26;39;63;122
07:00;24;44;82;149
08:00;30;42;93;172
09:00;39;47;89;174
10:00;48;50;81;170
11:00;55;51;81;178
12:00;59;39;71;167
13:00;51;23;50;126
14:00;52;26;44;118
15:00;54;23;43;119
16:00;54;15;43;118
17:00;64;11;55;146
18:00;82;14;80;203
19:00;113;16;169;370
20:00;120;35;226;464
21:00;119;50;244;492
22:00;85;63;165;337
23:00;71;73;140;283
