CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;81;41;29;68;880;184
01:00;75;36;26;73;860;187
02:00;64;74;64;50;700;140
03:00;53;75;66;48;680;127
04:00;50;79;69;50;630;125
05:00;46;75;65;65;590;145
06:00;51;75;64;121;810;235
07:00;75;93;68;240;1520;442
08:00;83;97;66;249;1980;464
09:00;89;76;60;287;1720;529
10:00;90;82;59;228;1350;438
11:00;98;90;45;126;1080;290
12:00;120;69;36;103;1100;277
13:00;125;70;33;89;980;260
14:00;123;64;30;76;910;239
15:00;135;65;27;83;910;262
16:00;140;61;23;92;870;279
17:00;127;51;18;83;910;254
18:00;143;38;17;89;1060;279
19:00;127;34;18;83;1120;253
20:00;142;39;21;123;1230;330
21:00;127;50;29;132;1360;328
22:00;106;48;33;126;1200;298
23:00;;45;31;;1010;
