CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;35;53;36;90
01:00;42;50;84;170
02:00;31;12;27;72
03:00;25;10;24;61
04:00;23;14;22;56
05:00;29;19;33;79
06:00;35;15;51;110
07:00;53;22;148;278
08:00;41;43;69;146
09:00;46;46;86;177
10:00;44;43;73;154
11:00;47;39;71;155
12:00;52;40;77;167
13:00;56;35;75;169
14:00;51;24;60;141
15:00;67;18;91;204
16:00;56;28;68;160
17:00;52;35;53;133
18:00;61;25;64;158
19:00;68;27;91;207
20:00;81;36;125;271
21:00;77;27;135;282
22:00;72;40;142;288
23:00;57;50;106;217
