CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;58;72;68;161
01:00;49;71;54;131
02:00;68;42;58;156
03:00;60;36;53;140
04:00;47;41;62;141
05:00;40;50;56;125
06:00;43;35;79;163
07:00;;48;;
08:00;50;49;91;188
09:00;53;49;67;155
10:00;55;50;69;160
11:00;50;48;50;126
12:00;59;31;60;150
13:00;58;31;49;132
14:00;54;41;48;126
15:00;54;35;42;117
16:00;58;23;41;120
17:00;65;13;63;160
18:00;75;33;80;197
19:00;71;27;73;182
20:00;89;26;102;243
21:00;109;40;177;378
22:00;96;43;160;340
23:00;68;91;70;173
