CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;78;69;34;68;990;183
01:00;63;62;33;56;870;149
02:00;45;31;21;35;620;99
03:00;39;30;21;37;500;96
04:00;34;32;22;33;520;84
05:00;37;33;23;49;470;112
06:00;43;43;30;93;570;185
07:00;50;50;34;136;910;257
08:00;81;60;37;202;1390;390
09:00;98;77;40;190;1780;389
10:00;97;71;30;161;1280;343
11:00;93;62;23;102;890;248
12:00;89;41;16;91;680;226
13:00;80;39;14;69;590;186
14:00;93;36;14;73;650;205
15:00;87;31;13;51;580;165
16:00;94;32;13;58;730;182
17:00;107;37;14;66;740;208
18:00;111;35;15;93;890;252
19:00;105;33;14;80;730;227
20:00;97;31;14;59;680;187
21:00;123;47;22;121;1080;308
22:00;125;56;26;162;1380;373
23:00;93;65;30;69;1000;198
