CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;35;51;39;29;1100;81
01:00;25;45;34;18;860;53
02:00;23;40;32;14;830;44
03:00;19;46;32;11;760;34
04:00;18;33;24;9;790;32
05:00;22;29;22;13;780;43
06:00;24;24;18;21;810;56
07:00;39;25;18;46;860;110
08:00;54;21;16;76;1050;170
09:00;54;22;18;100;1350;207
10:00;48;27;22;87;1130;182
11:00;44;30;23;70;1130;149
12:00;40;64;28;63;1010;136
13:00;40;133;33;59;1020;131
14:00;47;71;39;63;1130;143
15:00;51;49;35;72;1190;162
16:00;44;94;43;54;1030;126
17:00;50;49;37;72;1200;160
18:00;54;49;37;88;1230;189
19:00;52;59;46;84;1320;180
20:00;55;54;41;77;1290;173
21:00;44;51;40;64;1290;142
22:00;40;52;41;48;1200;113
23:00;42;58;41;41;1160;104
