CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;61;137;47;1390;132
01:00;65;54;62;1260;159
02:00;47;49;31;940;93
03:00;41;48;23;1080;76
04:00;37;49;21;840;69
05:00;40;50;26;790;78
06:00;55;55;54;1090;136
07:00;76;72;111;1100;245
08:00;76;90;107;1090;239
09:00;68;88;91;1100;206
10:00;65;90;77;980;182
11:00;67;113;76;920;182
12:00;69;86;73;980;180
13:00;55;70;47;760;125
14:00;66;60;72;1000;175
15:00;64;64;58;920;151
16:00;66;62;61;960;157
17:00;82;66;90;1440;219
18:00;100;76;129;2250;296
19:00;98;113;149;2130;325
20:00;84;138;100;1630;235
21:00;78;135;94;1650;221
22:00;68;132;68;1570;171
23:00;72;133;83;1550;198
