CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;99;219;137;2380;308
01:00;82;227;91;2270;220
02:00;74;103;106;1690;236
03:00;69;126;76;1860;183
04:00;60;109;64;1640;157
05:00;59;105;63;1430;154
06:00;70;100;140;1650;283
07:00;77;116;172;1760;339
08:00;63;125;113;1380;235
09:00;62;106;59;1230;151
10:00;70;106;94;1640;213
11:00;71;115;62;1570;165
12:00;63;110;45;820;131
13:00;60;71;44;800;127
14:00;61;49;41;830;124
15:00;77;68;46;910;147
16:00;82;59;51;910;159
17:00;77;52;47;940;148
18:00;100;74;88;1340;233
19:00;123;87;105;1540;282
20:00;161;97;242;2600;530
21:00;155;170;302;3060;616
22:00;134;219;224;2950;475
23:00;112;225;183;2830;390
